time,dof,velocity,ext_force,lenz_force
2.520000e+00,1.858955211948e+01,3.869043733543e+00,2.276082558567e-01,2.277988081185e-01
2.530000e+00,1.862820453996e+01,3.861455945539e+00,2.280647358509e-01,2.282535003743e-01
2.540000e+00,1.866678145925e+01,3.853939561872e+00,2.285202206975e-01,2.287071299980e-01
2.550000e+00,1.870528358166e+01,3.846494583499e+00,2.289747191108e-01,2.291597736004e-01
2.560000e+00,1.874371162339e+01,3.839120876073e+00,2.294282399389e-01,2.296114996561e-01
2.570000e+00,1.878206626321e+01,3.831819312229e+00,2.298807915822e-01,2.300624357879e-01
2.580000e+00,1.882034823441e+01,3.824583904921e+00,2.303323830779e-01,2.305122979341e-01
2.590000e+00,1.885855820918e+01,3.817415701379e+00,2.307830227361e-01,2.309612203662e-01
2.600000e+00,1.889669680982e+01,3.810315534851e+00,2.312327182730e-01,2.314093238880e-01
2.610000e+00,1.893476473841e+01,3.803278984749e+00,2.316814783392e-01,2.318564113349e-01
2.620000e+00,1.897276265060e+01,3.796304960807e+00,2.321293110321e-01,2.323024839139e-01
2.630000e+00,1.901069112770e+01,3.789400688906e+00,2.325762235675e-01,2.327480506443e-01
2.640000e+00,1.904855085841e+01,3.782554309252e+00,2.330222244209e-01,2.331924527304e-01
2.650000e+00,1.908634243988e+01,3.775771406390e+00,2.334673209835e-01,2.336360975893e-01
2.660000e+00,1.912406649782e+01,3.769045597453e+00,2.339115209776e-01,2.340786548936e-01
2.670000e+00,1.916172360787e+01,3.762381356431e+00,2.343548315303e-01,2.345204638540e-01
2.680000e+00,1.919931436927e+01,3.755776718419e+00,2.347972600416e-01,2.349614652307e-01
2.690000e+00,1.923683936628e+01,3.749230299129e+00,2.352388137298e-01,2.354016338745e-01
2.700000e+00,1.927429917957e+01,3.742740745650e+00,2.356794997660e-01,2.358409450443e-01
2.710000e+00,1.931169437840e+01,3.736305491529e+00,2.361193251819e-01,2.362792955479e-01
2.720000e+00,1.934902550745e+01,3.729927417810e+00,2.365582967148e-01,2.367169248232e-01
2.730000e+00,1.938629312524e+01,3.723604686488e+00,2.369964212606e-01,2.371537744509e-01
2.740000e+00,1.942349777534e+01,3.717334151422e+00,2.374337055340e-01,2.375897001976e-01
2.750000e+00,1.946064000335e+01,3.711116424993e+00,2.378701562691e-01,2.380247959096e-01
2.760000e+00,1.949772030573e+01,3.704948959417e+00,2.383057796176e-01,2.384589512854e-01
2.770000e+00,1.953473804030e+01,3.698516581989e+00,2.387405683550e-01,2.389048091273e-01
2.780000e+00,1.957169028130e+01,3.691935998864e+00,2.391744884523e-01,2.393387030006e-01
2.790000e+00,1.960857686394e+01,3.685392531928e+00,2.396075383228e-01,2.397704260400e-01
2.800000e+00,1.964539829972e+01,3.678903213021e+00,2.400397243200e-01,2.402011361039e-01
2.810000e+00,1.968215512080e+01,3.672471319964e+00,2.404710530351e-01,2.406311059152e-01
2.820000e+00,1.971884790265e+01,3.666093664332e+00,2.409015315627e-01,2.410601868260e-01
2.830000e+00,1.975547718231e+01,3.659770432184e+00,2.413311665413e-01,2.414884487932e-01
2.840000e+00,1.979204350705e+01,3.653500778648e+00,2.417599647249e-01,2.419158937023e-01
2.850000e+00,1.982854739879e+01,3.647283516288e+00,2.421879325651e-01,2.423424991013e-01
2.860000e+00,1.986498938862e+01,3.641119901694e+00,2.426150766166e-01,2.427684044037e-01
2.870000e+00,1.990136998801e+01,3.635008607455e+00,2.430414031991e-01,2.431935766427e-01
